index,timestamp,well,name,value
2643,05/15/2025 17:03:23,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
2657,05/15/2025 17:03:23,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
2742,05/15/2025 17:03:23,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
2789,05/15/2025 17:03:23,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
2937,05/15/2025 17:03:45,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
2984,05/15/2025 17:03:45,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3014,05/15/2025 17:03:46,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3061,05/15/2025 17:03:47,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3165,05/15/2025 17:03:58,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3212,05/15/2025 17:03:59,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3246,05/15/2025 17:04:03,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3293,05/15/2025 17:04:04,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3554,05/15/2025 17:04:07,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3577,05/15/2025 17:04:07,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3600,05/15/2025 17:04:07,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3647,05/15/2025 17:04:07,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3698,05/15/2025 17:04:12,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3745,05/15/2025 17:04:12,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3779,05/15/2025 17:04:16,3,Output : Volume Dispensed,250
3817,05/15/2025 17:04:20,3,Output : Volume Dispensed,2200
3862,05/15/2025 17:04:24,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
3909,05/15/2025 17:04:24,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
5221,05/15/2025 17:05:10,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5244,05/15/2025 17:05:10,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5284,05/15/2025 17:05:10,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5331,05/15/2025 17:05:11,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5402,05/15/2025 17:05:22,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5449,05/15/2025 17:05:22,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5490,05/15/2025 17:05:25,3,Output : Volume Dispensed,250
5510,05/15/2025 17:05:29,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
5557,05/15/2025 17:05:29,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
