index,timestamp,well,name,value
2822,05/15/2025 18:50:00,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
2836,05/15/2025 18:50:00,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
2921,05/15/2025 18:50:00,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
2968,05/15/2025 18:50:01,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3116,05/15/2025 18:50:22,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3163,05/15/2025 18:50:23,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3193,05/15/2025 18:50:24,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3240,05/15/2025 18:50:24,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3344,05/15/2025 18:50:36,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3391,05/15/2025 18:50:36,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3425,05/15/2025 18:50:41,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3472,05/15/2025 18:50:41,89,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
3717,05/15/2025 18:50:45,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
3740,05/15/2025 18:50:45,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
3763,05/15/2025 18:50:45,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
3810,05/15/2025 18:50:45,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
3861,05/15/2025 18:50:50,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
3908,05/15/2025 18:50:50,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
3942,05/15/2025 18:50:54,89,Output : Volume Dispensed,250
3980,05/15/2025 18:50:58,89,Output : Volume Dispensed,2200
4025,05/15/2025 18:51:02,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
4072,05/15/2025 18:51:02,89,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 6, 14"
5395,05/15/2025 18:51:48,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5418,05/15/2025 18:51:48,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5458,05/15/2025 18:51:48,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5505,05/15/2025 18:51:49,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5576,05/15/2025 18:52:00,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5623,05/15/2025 18:52:00,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5664,05/15/2025 18:52:03,1,Output : Volume Dispensed,250
5684,05/15/2025 18:52:07,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
5731,05/15/2025 18:52:07,1,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 1"
