index,timestamp,well,name,value
3821,05/12/2025 16:32:51,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3835,05/12/2025 16:32:51,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3920,05/12/2025 16:32:52,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
3967,05/12/2025 16:32:52,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4115,05/12/2025 16:33:34,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4162,05/12/2025 16:33:35,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4192,05/12/2025 16:33:37,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4239,05/12/2025 16:33:37,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4343,05/12/2025 16:33:52,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4390,05/12/2025 16:33:52,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4424,05/12/2025 16:34:00,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4471,05/12/2025 16:34:00,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
4732,05/12/2025 16:34:05,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
4755,05/12/2025 16:34:05,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
4778,05/12/2025 16:34:05,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
4825,05/12/2025 16:34:05,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
4876,05/12/2025 16:34:28,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
4923,05/12/2025 16:34:28,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
4957,05/12/2025 16:34:34,3,Output : Volume Dispensed,250
4995,05/12/2025 16:34:38,3,Output : Volume Dispensed,2200
5040,05/12/2025 16:34:42,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
5087,05/12/2025 16:34:42,3,Input : Substrate,"Rack 6x15 ICP robotic, Deck 16-17 Waste 1, 1, 3"
6424,05/12/2025 16:35:54,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6447,05/12/2025 16:35:54,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6487,05/12/2025 16:35:54,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6534,05/12/2025 16:35:54,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6605,05/12/2025 16:36:27,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6652,05/12/2025 16:36:28,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6693,05/12/2025 16:36:32,3,Output : Volume Dispensed,250
6713,05/12/2025 16:36:35,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
6760,05/12/2025 16:36:36,3,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 1, 3"
8275,05/12/2025 16:37:49,4,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 2, 3"
8289,05/12/2025 16:37:49,4,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 2, 3"
8374,05/12/2025 16:37:50,4,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 2, 3"
8421,05/12/2025 16:37:50,4,Input : Substrate,"Rack 3x4 six Kaufmann H-cells, Deck 12-13 Heat-Cool-Stir 1, 2, 3"
